전체부서명,문서명,최종결재자직위,1단계,2단계,3단계,4단계,5단계,단위과제명,단위과제카드명,등급,직위,label,__index_level_0__
경기도하남시 복지교육국 여성보육과,법령에 대한 성별영향평가 결과 통보 (하남시 재난관리기금 운용·관리 조례 일부 개정 조례안),여성보육과장,사회복지,보육가족및여성,여성권익증진,여성권익증진지원,요보호여성보호지원,성별영향평가관리,성별영향평가관리,D,과장,3,853
경기도하남시 복지교육국 여성보육과,2020년 4월 드림스타트 학원비 및 예능교실 지원 사업비 지급,여성보육과장,사회복지,보육가족및여성,아동보호,아동복지정책,아동복지증진시책수립및추진,아동복지일반,드림스타트사업 지원(보육분야),D,과장,3,854
경기도하남시 복지교육국 여성보육과,2020년 4월 드림스타트 무인경비 시스템 용역비 지급,여성보육과장,사회복지,보육가족및여성,아동보호,아동복지정책,아동복지증진시책수립및추진,아동복지일반,드림스타트사업 예산 및 회계,D,과장,3,855
경기도하남시 복지교육국 여성보육과,아동복지시설 아동 성교육 강화 및 보호·관리 철저,여성보육과장,사회복지,보육가족및여성,아동보호,아동복지정책,아동복지증진시책수립및추진,아동복지일반,아동청소년그룹홈 일반,D,과장,3,856
경기도하남시 복지교육국 여성보육과,드림스타트 가족사진 액자 만들기 운영 결과보고,여성보육과장,사회복지,보육가족및여성,아동보호,아동복지정책,아동복지증진시책수립및추진,아동복지일반,드림스타트사업 지원(복지분야),C,과장,2,857
경기도하남시 복지교육국 여성보육과,무인경비 완료확인서(드림스타트),여성보육과장,사회복지,보육가족및여성,아동보호,아동복지정책,아동복지증진시책수립및추진,아동복지일반,드림스타트사업 예산 및 회계,D,과장,3,858
경기도하남시 복지교육국 여성보육과,코로나19로 인한 2020년 3월 대비 4월 누리과정 운영비 감소분 추가 지급,여성보육과장,사회복지,보육가족및여성,보육복지,보육정책및행정업무,보육사업및보육시설운영관리,보육예산,보육예산,D,과장,3,859
경기도하남시 복지교육국 여성보육과,2020년 지역아동센터 환경개선비 지원결과 통보 및 보조금 신청 안내,여성보육과장,사회복지,보육가족및여성,아동보호,결식아동지원,아동복지증진시책수립및추진,지역아동센터지원,지역아동센터지원,D,과장,3,860
경기도하남시 복지교육국 여성보육과,코로나19로 인한 어린이집에 대한 시군 자체 추가 지원 현황 제출,여성보육과장,사회복지,보육가족및여성,보육복지,보육정책및행정업무,보육사업및보육시설운영관리,보육일반,보육일반,C,과장,2,861
경기도하남시 복지교육국 여성보육과,국민신문고 민원(1AA-2004-0489786) 처리결과 안내(장난감도서관 휴관 관련),여성보육과장,사회복지,보육가족및여성,보육복지,보육정책및행정업무,보육사업및보육시설운영관리,보육일반,보육일반,D,과장,3,862
경기도하남시 복지교육국 여성보육과,출장복명서(하남발도르프숲골어린이집),여성보육과장,사회복지,보육가족및여성,보육복지,보육시설관리,보육시설설치신고및폐지,보육시설인가및폐지,어린이집인가및폐지,D,과장,3,863
경기도하남시 복지교육국 여성보육과,2020년 4월 아동수당 추가급여 지급,여성보육과장,사회복지,보육가족및여성,아동보호,아동복지정책,아동복지증진시책수립및추진,아동복지일반,아동수당일반,D,과장,3,864
경기도하남시 복지교육국 여성보육과,지역아동센터 일반아동 예외비율 지정 검토보고,시장,사회복지,보육가족및여성,아동보호,아동복지시설관리,아동복지증진시책수립및추진,지역아동센터관리,지역아동센터관리,B,시장,1,865
경기도하남시 복지교육국 여성보육과,소송진행상황보고(2020아3420),여성보육과장,사회복지,보육가족및여성,보육복지,보육시설관리,보육사업및보육시설운영관리,보육시설행정처분,어린이집행정처분,D,과장,3,866
경기도하남시 복지교육국 여성보육과,2019년 말 기준 사회복지시설(성폭력 상담소) 현황 제출,여성보육과장,사회복지,보육가족및여성,여성권익증진,여성권익증진지원,요보호여성보호지원,가정및성폭력상담소일반,가정및성폭력상담소일반,C,과장,2,867
경기도하남시 복지교육국 여성보육과,어린이 놀이시설 안전교육 이수 보고,여성보육과장,사회복지,보육가족및여성,아동보호,아동복지정책,아동복지증진시책수립및추진,어린이놀이터관리,어린이놀이터관리,,과장,,868
경기도하남시 복지교육국 여성보육과,사회복지시설(가정폭력 관련시설) 현황 제출,여성보육과장,사회복지,보육가족및여성,여성권익증진,여성권익증진지원,요보호여성보호지원,가정및성폭력상담소일반,가정및성폭력상담소일반,C,과장,2,869
경기도하남시 복지교육국 여성보육과,육아종합지원센터 임차료 지급(2020. 4월),여성보육과장,사회복지,보육가족및여성,보육복지,보육정책및행정업무,보육사업및보육시설운영관리,보육일반,보육일반,D,과장,3,870
경기도하남시 복지교육국 여성보육과,국민신문고 민원(1AA-2004-0395925) 처리결과 안내(장난감도서관 대여 민원),여성보육과장,사회복지,보육가족및여성,보육복지,보육정책및행정업무,보육사업및보육시설운영관리,보육일반,보육일반,D,과장,3,871
경기도하남시 복지교육국 여성보육과,국공립어린이집 환경개선비(기능보강) 교부결정 및 자금교부,복지교육국장,사회복지,보육가족및여성,보육복지,보육시설관리,보육사업및보육시설운영관리,시립보육시설확충및기능보강,시립어린이집확충및기능보강,D,국장,3,872
경기도하남시 복지교육국 여성보육과,공공조형물 관리대장 제출(평화의 소녀상),여성보육과장,일반공공행정,일반행정,일반행정지원,과공통일반사무,일반서무,각종지시사항관리,서무일반,D,과장,3,873
경기도하남시 복지교육국 여성보육과,개인정보처리시스템 접근권한 관리를 위한 사용자 현황 자료 제출,여성보육과장,일반공공행정,일반행정,일반행정지원,과공통일반사무,일반서무,서무일반,서무일반,C,과장,2,874
경기도하남시 복지교육국 여성보육과,무상보육대상자 책정(2020.4.27.),보육지원팀장,사회복지,보육가족및여성,보육복지,보육정책및행정업무,보육사업및보육시설운영관리,보육료책정,보육료책정,D,팀장,3,875
경기도하남시 복지교육국 여성보육과,2020년 4월 아동수당 계좌오류 대상자 재지급,여성보육과장,사회복지,보육가족및여성,아동보호,아동복지정책,아동복지증진시책수립및추진,아동복지일반,아동수당일반,D,과장,3,876
경기도하남시 복지교육국 여성보육과,아동복지시설(그룹홈) 코로나19 대응지침 준수사항 이행여부 점검 계획,여성보육과장,사회복지,보육가족및여성,아동보호,아동복지정책,아동복지증진시책수립및추진,아동복지일반,아동청소년그룹홈 일반,B,과장,1,877
경기도하남시 복지교육국 여성보육과,2020년 4월 「사이버·보안 진단의 날」보안진단 실시 및 결과 제출,여성보육과장,일반공공행정,일반행정,일반행정지원,과공통일반사무,일반서무,각종지시사항관리,서무일반,B,과장,1,878
경기도하남시 복지교육국 여성보육과,무상보육대상자 책정(2020.4.27.),보육지원팀장,사회복지,보육가족및여성,보육복지,보육정책및행정업무,보육사업및보육시설운영관리,보육료책정,보육료책정,D,팀장,3,879
경기도하남시 복지교육국 여성보육과,자립지원 관련 현황 제출,여성보육과장,사회복지,보육가족및여성,아동보호,아동복지정책,아동복지증진시책수립및추진,아동복지일반,아동청소년그룹홈 일반,C,과장,2,880
경기도하남시 복지교육국 여성보육과,한부모가족 책정 결정 및 통지(박*숙),여성보육과장,사회복지,보육가족및여성,가족기능강화,가족관련정책및사업,요보호여성보호지원,한부모가족책정관리,한부모가족책정관리,D,과장,3,881
경기도하남시 복지교육국 여성보육과,아동수당 대상자 일괄선정,주무관,사회복지,보육가족및여성,아동보호,아동복지정책,아동복지증진시책수립및추진,아동복지일반,아동수당일반,D,주무관,3,882
경기도하남시 복지교육국 여성보육과,2020년 가정위탁아동 특별위로비(어린이 날) 지급,여성보육과장,사회복지,보육가족및여성,아동보호,결식아동지원,아동복지증진시책수립및추진,아동복지예산,아동복지예산,D,과장,3,883
경기도하남시 복지교육국 여성보육과,2020년 대체교사 지원사업 관련 배정현황 등 제출,여성보육과장,사회복지,보육가족및여성,보육복지,보육정책및행정업무,보육사업및보육시설운영관리,보육예산,보육예산,C,과장,2,884
